  0.230000287       22.3282909       15.3278055       16.2360992    
  0.231000289       22.2988377       15.3124781       16.2100639    
  0.232000291       22.2694149       15.2971659       16.1840534    
  0.233000293       22.2400265       15.2818689       16.1580696    
  0.234000295       22.2106647       15.2665873       16.1321106    
  0.235000297       22.1813374       15.2513208       16.1061783    
  0.236000299       22.1520424       15.2360697       16.0802727    
  0.237000301       22.1227779       15.2208338       16.0543919    
  0.238000304       22.0935440       15.2056131       16.0285378    
  0.239000306       22.0643406       15.1904078       16.0027084    
  0.240000308       22.0351715       15.1752176       15.9769058    
  0.241000310       22.0060310       15.1600428       15.9511290    
  0.242000312       21.9769230       15.1448832       15.9253778    
  0.243000314       21.9478455       15.1297379       15.8996525    
  0.244000316       21.9187984       15.1146078       15.8739529    
  0.245000318       21.8897839       15.0994930       15.8482790    
  0.246000320       21.8607998       15.0843935       15.8226309    
  0.247000322       21.8318462       15.0693092       15.7970085    
  0.248000324       21.8029251       15.0542402       15.7714119    
  0.249000326       21.7740345       15.0391855       15.7458401    
  0.250000328       21.7451744       15.0241461       15.7202940    
  0.251000315       21.7163448       15.0091219       15.6947737    
  0.252000302       21.6875477       14.9941130       15.6692791    
  0.253000289       21.6587811       14.9791193       15.6438103    
  0.254000276       21.6300449       14.9641399       15.6183662    
  0.255000263       21.6013393       14.9491758       15.5929480    
  0.256000251       21.5726662       14.9342270       15.5675554    
  0.257000238       21.5440216       14.9192924       15.5421877    
  0.258000225       21.5154095       14.9043732       15.5168457    
  0.259000212       21.4868279       14.8894691       15.4915285    
  0.260000199       21.4582748       14.8745794       15.4662371    
  0.261000186       21.4297543       14.8597050       15.4409704    
  0.262000173       21.4012642       14.8448448       15.4157295    
  0.263000160       21.3728046       14.8299999       15.3905134    
  0.264000148       21.3443775       14.8151703       15.3653231    
  0.265000135       21.3159790       14.8003550       15.3401575    
  0.266000122       21.2876110       14.7855549       15.3150177    
  0.267000109       21.2592735       14.7707691       15.2899027    
  0.268000096       21.2309685       14.7559986       15.2648125    
  0.269000083       21.2026920       14.7412424       15.2397480    
  0.270000070       21.1744461       14.7265015       15.2147083    
  0.271000057       21.1462326       14.7117748       15.1896935    
  0.272000045       21.1180477       14.6970634       15.1647034    
  0.273000032       21.0898933       14.6823664       15.1397390    
  0.274000019       21.0617695       14.6676836       15.1147995    
  0.275000006       21.0336761       14.6530161       15.0898848    
  0.275999993       21.0056114       14.6383629       15.0649948    
  0.276999980       20.9775791       14.6237249       15.0401297    
  0.277999967       20.9495773       14.6091013       15.0152893    
  0.278999954       20.9216042       14.5944920       14.9904737    
  0.279999942       20.8936615       14.5798979       14.9656830    
  0.280999929       20.8657494       14.5653181       14.9409170    
  0.281999916       20.8378658       14.5507526       14.9161758    
  0.282999903       20.8100147       14.5362015       14.8914595    
  0.283999890       20.7821922       14.5216656       14.8667679    
  0.284999877       20.7544022       14.5071440       14.8421011    
  0.285999864       20.7266407       14.4926367       14.8174591    
  0.286999851       20.6989079       14.4781437       14.7928419    
  0.287999839       20.6712074       14.4636660       14.7682495    
  0.288999826       20.6435356       14.4492025       14.7436810    
  0.289999813       20.6158943       14.4347534       14.7191372    
  0.290999800       20.5882835       14.4203186       14.6946182    
  0.291999787       20.5607014       14.4058981       14.6701241    
  0.292999774       20.5331497       14.3914919       14.6456537    
  0.293999761       20.5056267       14.3771000       14.6212082    
  0.294999748       20.4781361       14.3627234       14.5967875    
  0.295999736       20.4506741       14.3483610       14.5723906    
  0.296999723       20.4232407       14.3340130       14.5480185    
  0.297999710       20.3958378       14.3196793       14.5236702    
  0.298999697       20.3684654       14.3053598       14.4993467    
  0.299999684       20.3411217       14.2910547       14.4750471    
  0.300999671       20.3138084       14.2767639       14.4507723    
  0.301999658       20.2865238       14.2624874       14.4265213    
  0.302999645       20.2592697       14.2482252       14.4022951    
  0.303999633       20.2320461       14.2339773       14.3780928    
  0.304999620       20.2048492       14.2197437       14.3539143    
  0.305999607       20.1776848       14.2055244       14.3297606    
  0.306999594       20.1505489       14.1913185       14.3056307    
  0.307999581       20.1234417       14.1771269       14.2815247    
  0.308999568       20.0963631       14.1629496       14.2574434    
  0.309999555       20.0693150       14.1487865       14.2333860    
  0.310999542       20.0422974       14.1346378       14.2093525    
  0.311999530       20.0153084       14.1205034       14.1853428    
  0.312999517       19.9883499       14.1063833       14.1613579    
  0.313999504       19.9614182       14.0922766       14.1373968    
  0.314999491       19.9345188       14.0781841       14.1134596    
  0.315999478       19.9076462       14.0641060       14.0895462    
  0.316999465       19.8808041       14.0500422       14.0656567    
  0.317999452       19.8539906       14.0359917       14.0417910    
  0.318999439       19.8272076       14.0219555       14.0179491    
  0.319999427       19.8004532       14.0079336       13.9941311    
  0.320999414       19.7737274       13.9939260       13.9703369    
  0.321999401       19.7470303       13.9799318       13.9465666    
  0.322999388       19.7203636       13.9659519       13.9228201    
  0.323999375       19.6937256       13.9519863       13.8990974    
  0.324999362       19.6671162       13.9380341       13.8753986    
  0.325999349       19.6405373       13.9240961       13.8517237    
  0.326999336       19.6139870       13.9101725       13.8280716    
  0.327999324       19.5874653       13.8962622       13.8044434    
  0.328999311       19.5609722       13.8823662       13.7808390    
  0.329999298       19.5345078       13.8684835       13.7572584    
  0.330999285       19.5080719       13.8546152       13.7337008    
  0.331999272       19.4816666       13.8407602       13.7101669    
  0.332999259       19.4552898       13.8269196       13.6866570    
  0.333999246       19.4289398       13.8130922       13.6631699    
  0.334999233       19.4026203       13.7992792       13.6397066    
  0.335999221       19.3763294       13.7854795       13.6162672    
  0.336999208       19.3500690       13.7716942       13.5928507    
  0.337999195       19.3238354       13.7579222       13.5694580    
  0.338999182       19.2976303       13.7441645       13.5460882    
  0.339999169       19.2714558       13.7304201       13.5227423    
  0.340999156       19.2453079       13.7166901       13.4994192    
  0.341999143       19.2191906       13.7029734       13.4761200    
  0.342999130       19.1931000       13.6892700       13.4528437    
  0.343999118       19.1670399       13.6755810       13.4295912    
  0.344999105       19.1410084       13.6619053       13.4063616    
  0.345999092       19.1150036       13.6482430       13.3831549    
  0.346999079       19.0890293       13.6345949       13.3599720    
  0.347999066       19.0630836       13.6209602       13.3368120    
  0.348999053       19.0371647       13.6073389       13.3136749    
  0.349999040       19.0112762       13.5937319       13.2905617    
  0.350999027       18.9854145       13.5801382       13.2674713    
  0.351999015       18.9595814       13.5665579       13.2444038    
  0.352999002       18.9337769       13.5529909       13.2213593    
  0.353998989       18.9080009       13.5394382       13.1983376    
  0.354998976       18.8822536       13.5258989       13.1753387    
  0.355998963       18.8565350       13.5123730       13.1523638    
  0.356998950       18.8308449       13.4988604       13.1294117    
  0.357998937       18.8051815       13.4853611       13.1064825    
  0.358998924       18.7795467       13.4718761       13.0835762    
  0.359998912       18.7539425       13.4584045       13.0606928    
  0.360998899       18.7283649       13.4449463       13.0378323    
  0.361998886       18.7028160       13.4315014       13.0149946    
  0.362998873       18.6772957       13.4180698       12.9921799    
  0.363998860       18.6518021       13.4046516       12.9693880    
  0.364998847       18.6263371       13.3912468       12.9466190    
  0.365998834       18.6008987       13.3778553       12.9238720    
  0.366998821       18.5754910       13.3644772       12.9011478    
  0.367998809       18.5501099       13.3511124       12.8784466    
  0.368998796       18.5247574       13.3377609       12.8557682    
  0.369998783       18.4994316       13.3244228       12.8331127    
  0.370998770       18.4741364       13.3110981       12.8104792    
  0.371998757       18.4488678       13.2977867       12.7878685    
  0.372998744       18.4236279       13.2844887       12.7652807    
  0.373998731       18.3984146       13.2712040       12.7427158    
  0.374998719       18.3732300       13.2579327       12.7201729    
  0.375998706       18.3480740       13.2446747       12.6976528    
  0.376998693       18.3229446       13.2314301       12.6751547    
  0.377998680       18.2978439       13.2181988       12.6526794    
  0.378998667       18.2727718       13.2049809       12.6302271    
  0.379998654       18.2477264       13.1917763       12.6077967    
  0.380998641       18.2227077       13.1785841       12.5853891    
  0.381998628       18.1977177       13.1654053       12.5630035    
  0.382998616       18.1727562       13.1522398       12.5406408    
  0.383998603       18.1478214       13.1390877       12.5183001    
  0.384998590       18.1229172       13.1259489       12.4959822    
  0.385998577       18.0980377       13.1128225       12.4736862    
  0.386998564       18.0731850       13.0997095       12.4514122    
  0.387998551       18.0483627       13.0866098       12.4291611    
  0.388998538       18.0235672       13.0735235       12.4069319    
  0.389998525       17.9987984       13.0604496       12.3847246    
  0.390998513       17.9740582       13.0473890       12.3625402    
  0.391998500       17.9493465       13.0343418       12.3403778    
  0.392998487       17.9246597       13.0213079       12.3182373    
  0.393998474       17.9000015       13.0082865       12.2961187    
  0.394998461       17.8753719       12.9952784       12.2740231    
  0.395998448       17.8507671       12.9822826       12.2519493    
  0.396998435       17.8261929       12.9693003       12.2298975    
  0.397998422       17.8016453       12.9563313       12.2078676    
  0.398998410       17.7771244       12.9433746       12.1858597    
  0.399998397       17.7526302       12.9304314       12.1638737    
  0.400998384       17.7281628       12.9175005       12.1419096    
  0.401998371       17.7037258       12.9045830       12.1199675    
  0.402998358       17.6793137       12.8916788       12.0980473    
  0.403998345       17.6549301       12.8787870       12.0761490    
  0.404998332       17.6305733       12.8659086       12.0542727    
  0.405998319       17.6062431       12.8530426       12.0324183    
  0.406998307       17.5819397       12.8401899       12.0105858    
  0.407998294       17.5576649       12.8273497       11.9887753    
  0.408998281       17.5334187       12.8145227       11.9669867    
  0.409998268       17.5091991       12.8017082       11.9452200    
  0.410998255       17.4850025       12.7889061       11.9234743    
  0.411998242       17.4608383       12.7761173       11.9017506    
  0.412998229       17.4366989       12.7633410       11.8800488    
  0.413998216       17.4125862       12.7505779       11.8583689    
  0.414998204       17.3885021       12.7378273       11.8367109    
  0.415998191       17.3644428       12.7250891       11.8150740    
  0.416998178       17.3404121       12.7123642       11.7934589    
  0.417998165       17.3164082       12.6996517       11.7718658    
  0.418998152       17.2924309       12.6869516       11.7502937    
  0.419998139       17.2684803       12.6742649       11.7287436    
  0.420998126       17.2445564       12.6615906       11.7072144    
  0.421998113       17.2206612       12.6489286       11.6857071    
  0.422998101       17.1967907       12.6362801       11.6642218    
  0.423998088       17.1729488       12.6236439       11.6427574    
  0.424998075       17.1491337       12.6110201       11.6213150    
  0.425998062       17.1253433       12.5984087       11.5998936    
  0.426998049       17.1015835       12.5858107       11.5784941    
  0.427998036       17.0778484       12.5732250       11.5571156    
  0.428998023       17.0541401       12.5606518       11.5357580    
  0.429998010       17.0304585       12.5480909       11.5144224    
  0.430997998       17.0068035       12.5355425       11.4931078    
  0.431997985       16.9831753       12.5230074       11.4718151    
  0.432997972       16.9595737       12.5104847       11.4505434    
  0.433997959       16.9360008       12.4979744       11.4292927    
  0.434997946       16.9124527       12.4854765       11.4080629    
  0.435997933       16.8889294       12.4729910       11.3868551    
  0.436997920       16.8654366       12.4605179       11.3656683    
  0.437997907       16.8419666       12.4480572       11.3445024    
  0.438997895       16.8185253       12.4356089       11.3233576    
  0.439997882       16.7951107       12.4231730       11.3022346    
  0.440997869       16.7717209       12.4107494       11.2811327    
  0.441997856       16.7483597       12.3983383       11.2600517    
  0.442997843       16.7250252       12.3859396       11.2389917    
  0.443997830       16.7017155       12.3735533       11.2179527    
  0.444997817       16.6784325       12.3611794       11.1969347    
  0.445997804       16.6551762       12.3488178       11.1759377    
  0.446997792       16.6319466       12.3364687       11.1549616    
  0.447997779       16.6087437       12.3241320       11.1340065    
  0.448997766       16.5855656       12.3118076       11.1130724    
  0.449997753       16.5624161       12.2994957       11.0921593    
  0.450997740       16.5392914       12.2871962       11.0712671    
  0.451997727       16.5161934       12.2749090       11.0503960    
  0.452997714       16.4931221       12.2626343       11.0295458    
  0.453997701       16.4700775       12.2503719       11.0087166    
  0.454997689       16.4470577       12.2381220       10.9879074    
  0.455997676       16.4240665       12.2258835       10.9671192    
  0.456997663       16.4011002       12.2136574       10.9463520    
  0.457997650       16.3781586       12.2014437       10.9256058    
  0.458997637       16.3552456       12.1892424       10.9048805    
  0.459997624       16.3323574       12.1770535       10.8841753    
  0.460997611       16.3094959       12.1648760       10.8634911    
  0.461997598       16.2866611       12.1527109       10.8428278    
  0.462997586       16.2638512       12.1405582       10.8221846    
  0.463997573       16.2410679       12.1284180       10.8015623    
  0.464997560       16.2183094       12.1162891       10.7809610    
  0.465997547       16.1955795       12.1041727       10.7603798    
  0.466997534       16.1728745       12.0920687       10.7398195    
  0.467997521       16.1501942       12.0799770       10.7192793    
  0.468997508       16.1275406       12.0678968       10.6987600    
  0.469997495       16.1049156       12.0558290       10.6782608    
  0.470997483       16.0823135       12.0437737       10.6577826    
  0.471997470       16.0597382       12.0317297       10.6373243    
  0.472997457       16.0371895       12.0196981       10.6168871    
  0.473997444       16.0146637       12.0076780       10.5964699    
  0.474997431       15.9921675       11.9956703       10.5760736    
  0.475997418       15.9696960       11.9836750       10.5556974    
  0.476997405       15.9472513       11.9716911       10.5353422    
  0.477997392       15.9248323       11.9597197       10.5150070    
  0.478997380       15.9024372       11.9477596       10.4946918    
  0.479997367       15.8800697       11.9358120       10.4743967    
  0.480997354       15.8577271       11.9238758       10.4541225    
  0.481997341       15.8354101       11.9119520       10.4338684    
  0.482997328       15.8131189       11.9000397       10.4136343    
  0.483997315       15.7908535       11.8881397       10.3934202    
  0.484997302       15.7686148       11.8762512       10.3732271    
  0.485997289       15.7464008       11.8643751       10.3530540    
  0.486997277       15.7242126       11.8525105       10.3329010    
  0.487997264       15.7020502       11.8406582       10.3127680    
  0.488997251       15.6799126       11.8288174       10.2926550    
  0.489997238       15.6578016       11.8169889       10.2725620    
  0.490997225       15.6357164       11.8051720       10.2524891    
  0.491997212       15.6136560       11.7933664       10.2324362    
  0.492997199       15.5916214       11.7815733       10.2124033    
  0.493997186       15.5696125       11.7697916       10.1923904    
  0.494997174       15.5476284       11.7580214       10.1723976    
  0.495997161       15.5256701       11.7462635       10.1524248    
  0.496997148       15.5037384       11.7345171       10.1324720    
  0.497997135       15.4818306       11.7227821       10.1125393    
  0.498997122       15.4599495       11.7110596       10.0926266    
  0.499997109       15.4380932       11.6993484       10.0727339    
  0.500997126       15.4162626       11.6876488       10.0528612    
  0.501997113       15.3944588       11.6759615       10.0330086    
  0.502997100       15.3726788       11.6642857       10.0131760    
  0.503997087       15.3509245       11.6526213       9.99336243    
  0.504997075       15.3291950       11.6409683       9.97356892    
  0.505997062       15.3074923       11.6293278       9.95379543    
  0.506997049       15.2858133       11.6176987       9.93404198    
  0.507997036       15.2641602       11.6060810       9.91430759    
  0.508997023       15.2425327       11.5944748       9.89459324    
  0.509997010       15.2209311       11.5828800       9.87489891    
  0.510996997       15.1993542       11.5712967       9.85522366    
  0.511996984       15.1778011       11.5597258       9.83556843    
  0.512996972       15.1562748       11.5481663       9.81593323    
  0.513996959       15.1347742       11.5366182       9.79631710    
  0.514996946       15.1132975       11.5250816       9.77672100    
  0.515996933       15.0918465       11.5135565       9.75714397    
  0.516996920       15.0704212       11.5020428       9.73758698    
  0.517996907       15.0490198       11.4905405       9.71804905    
  0.518996894       15.0276442       11.4790497       9.69853115    
  0.519996881       15.0062933       11.4675703       9.67903233    
  0.520996869       14.9849672       11.4561024       9.65955353    
  0.521996856       14.9636669       11.4446459       9.64009380    
  0.522996843       14.9423914       11.4332008       9.62065411    
  0.523996830       14.9211416       11.4217672       9.60123348    
  0.524996817       14.8999157       11.4103451       9.58183193    
  0.525996804       14.8787146       11.3989344       9.56245041    
  0.526996791       14.8575392       11.3875351       9.54308796    
